"Zone","Post.Code","Destination.zone","State"
"TAS Country","7355","Inter State Remote","TAS"
"TAS Country","7356","Inter State Remote","TAS"
"TAS Country","7357","Inter State Remote","TAS"
"TAS Country","7358","Inter State Remote","TAS"
"TAS Country","7359","Inter State Remote","TAS"
"TAS Country","7360","Inter State Remote","TAS"
"TAS Country","7361","Inter State Remote","TAS"
"TAS Country","7362","Inter State Remote","TAS"
"TAS Country","7363","Inter State Remote","TAS"
"TAS Country","7364","Inter State Remote","TAS"
"TAS Country","7365","Inter State Remote","TAS"
"TAS Country","7366","Inter State Remote","TAS"
"TAS Country","7367","Inter State Remote","TAS"
"TAS Country","7368","Inter State Remote","TAS"
"TAS Country","7369","Inter State Remote","TAS"
"TAS Country","7370","Inter State Remote","TAS"
"TAS Country","7371","Inter State Remote","TAS"
"TAS Country","7372","Inter State Remote","TAS"
"TAS Country","7373","Inter State Remote","TAS"
"TAS Country","7374","Inter State Remote","TAS"
"TAS Country","7375","Inter State Remote","TAS"
"TAS Country","7376","Inter State Remote","TAS"
"TAS Country","7377","Inter State Remote","TAS"
"TAS Country","7378","Inter State Remote","TAS"
"TAS Country","7379","Inter State Remote","TAS"
"TAS Country","7380","Inter State Remote","TAS"
"TAS Country","7381","Inter State Remote","TAS"
"TAS Country","7382","Inter State Remote","TAS"
"TAS Country","7383","Inter State Remote","TAS"
"TAS Country","7384","Inter State Remote","TAS"
"TAS Country","7385","Inter State Remote","TAS"
"TAS Country","7386","Inter State Remote","TAS"
"TAS Country","7387","Inter State Remote","TAS"
"TAS Country","7388","Inter State Remote","TAS"
"TAS Country","7389","Inter State Remote","TAS"
"TAS Country","7390","Inter State Remote","TAS"
"TAS Country","7391","Inter State Remote","TAS"
"TAS Country","7392","Inter State Remote","TAS"
"TAS Country","7393","Inter State Remote","TAS"
"TAS Country","7394","Inter State Remote","TAS"
"TAS Country","7395","Inter State Remote","TAS"
"TAS Country","7396","Inter State Remote","TAS"
"TAS Country","7397","Inter State Remote","TAS"
"TAS Country","7398","Inter State Remote","TAS"
"TAS Country","7399","Inter State Remote","TAS"
"TAS Country","7400","Inter State Remote","TAS"
"TAS Country","7401","Inter State Remote","TAS"
"TAS Country","7402","Inter State Remote","TAS"
"TAS Country","7403","Inter State Remote","TAS"
"TAS Country","7404","Inter State Remote","TAS"
"TAS Country","7405","Inter State Remote","TAS"
"TAS Country","7406","Inter State Remote","TAS"
"TAS Country","7407","Inter State Remote","TAS"
"TAS Country","7408","Inter State Remote","TAS"
"TAS Country","7409","Inter State Remote","TAS"
"TAS Country","7410","Inter State Remote","TAS"
"TAS Country","7411","Inter State Remote","TAS"
"TAS Country","7412","Inter State Remote","TAS"
"TAS Country","7413","Inter State Remote","TAS"
"TAS Country","7414","Inter State Remote","TAS"
"TAS Country","7415","Inter State Remote","TAS"
"TAS Country","7416","Inter State Remote","TAS"
"TAS Country","7417","Inter State Remote","TAS"
"TAS Country","7418","Inter State Remote","TAS"
"TAS Country","7419","Inter State Remote","TAS"
"TAS Country","7420","Inter State Remote","TAS"
"TAS Country","7421","Inter State Remote","TAS"
"TAS Country","7422","Inter State Remote","TAS"
"TAS Country","7423","Inter State Remote","TAS"
"TAS Country","7424","Inter State Remote","TAS"
"TAS Country","7425","Inter State Remote","TAS"
"TAS Country","7426","Inter State Remote","TAS"
"TAS Country","7427","Inter State Remote","TAS"
"TAS Country","7428","Inter State Remote","TAS"
"TAS Country","7429","Inter State Remote","TAS"
"TAS Country","7430","Inter State Remote","TAS"
"TAS Country","7431","Inter State Remote","TAS"
"TAS Country","7432","Inter State Remote","TAS"
"TAS Country","7433","Inter State Remote","TAS"
"TAS Country","7434","Inter State Remote","TAS"
"TAS Country","7435","Inter State Remote","TAS"
"TAS Country","7436","Inter State Remote","TAS"
"TAS Country","7437","Inter State Remote","TAS"
"TAS Country","7438","Inter State Remote","TAS"
"TAS Country","7439","Inter State Remote","TAS"
"TAS Country","7440","Inter State Remote","TAS"
"TAS Country","7441","Inter State Remote","TAS"
"TAS Country","7442","Inter State Remote","TAS"
"TAS Country","7443","Inter State Remote","TAS"
"TAS Country","7444","Inter State Remote","TAS"
"TAS Country","7445","Inter State Remote","TAS"
"TAS Country","7446","Inter State Remote","TAS"
"TAS Country","7447","Inter State Remote","TAS"
"TAS Country","7448","Inter State Remote","TAS"
"TAS Country","7449","Inter State Remote","TAS"
"TAS Country","7450","Inter State Remote","TAS"
"TAS Country","7451","Inter State Remote","TAS"
"TAS Country","7452","Inter State Remote","TAS"
"TAS Country","7453","Inter State Remote","TAS"
"TAS Country","7454","Inter State Remote","TAS"
"TAS Country","7455","Inter State Remote","TAS"
"TAS Country","7456","Inter State Remote","TAS"
"TAS Country","7457","Inter State Remote","TAS"
"TAS Country","7458","Inter State Remote","TAS"
"TAS Country","7459","Inter State Remote","TAS"
"TAS Country","7460","Inter State Remote","TAS"
"TAS Country","7461","Inter State Remote","TAS"
"TAS Country","7462","Inter State Remote","TAS"
"TAS Country","7463","Inter State Remote","TAS"
"TAS Country","7464","Inter State Remote","TAS"
"TAS Country","7465","Inter State Remote","TAS"
"TAS Country","7466","Inter State Remote","TAS"
"TAS Country","7467","Inter State Remote","TAS"
"TAS Country","7468","Inter State Remote","TAS"
"TAS Country","7469","Inter State Remote","TAS"
"TAS Country","7470","Inter State Remote","TAS"
"TAS Country","7471","Inter State Remote","TAS"
"TAS Country","7472","Inter State Remote","TAS"
"TAS Country","7473","Inter State Remote","TAS"
"TAS Country","7474","Inter State Remote","TAS"
"TAS Country","7475","Inter State Remote","TAS"
"TAS Country","7476","Inter State Remote","TAS"
"TAS Country","7477","Inter State Remote","TAS"
"TAS Country","7478","Inter State Remote","TAS"
"TAS Country","7479","Inter State Remote","TAS"
"TAS Country","7480","Inter State Remote","TAS"
"TAS Country","7481","Inter State Remote","TAS"
"TAS Country","7482","Inter State Remote","TAS"
"TAS Country","7483","Inter State Remote","TAS"
"TAS Country","7484","Inter State Remote","TAS"
"TAS Country","7485","Inter State Remote","TAS"
"TAS Country","7486","Inter State Remote","TAS"
"TAS Country","7487","Inter State Remote","TAS"
"TAS Country","7488","Inter State Remote","TAS"
"TAS Country","7489","Inter State Remote","TAS"
"TAS Country","7490","Inter State Remote","TAS"
"TAS Country","7491","Inter State Remote","TAS"
"TAS Country","7492","Inter State Remote","TAS"
"TAS Country","7493","Inter State Remote","TAS"
"TAS Country","7494","Inter State Remote","TAS"
"TAS Country","7495","Inter State Remote","TAS"
"TAS Country","7496","Inter State Remote","TAS"
"TAS Country","7497","Inter State Remote","TAS"
"TAS Country","7498","Inter State Remote","TAS"
"TAS Country","7499","Inter State Remote","TAS"
"TAS Country","7500","Inter State Remote","TAS"
"TAS Country","7501","Inter State Remote","TAS"
"TAS Country","7502","Inter State Remote","TAS"
"TAS Country","7503","Inter State Remote","TAS"
"TAS Country","7504","Inter State Remote","TAS"
"TAS Country","7505","Inter State Remote","TAS"
"TAS Country","7506","Inter State Remote","TAS"
"TAS Country","7507","Inter State Remote","TAS"
"TAS Country","7508","Inter State Remote","TAS"
"TAS Country","7509","Inter State Remote","TAS"
"TAS Country","7510","Inter State Remote","TAS"
"TAS Country","7511","Inter State Remote","TAS"
"TAS Country","7512","Inter State Remote","TAS"
"TAS Country","7513","Inter State Remote","TAS"
"TAS Country","7514","Inter State Remote","TAS"
"TAS Country","7515","Inter State Remote","TAS"
"TAS Country","7516","Inter State Remote","TAS"
"TAS Country","7517","Inter State Remote","TAS"
"TAS Country","7518","Inter State Remote","TAS"
"TAS Country","7519","Inter State Remote","TAS"
"TAS Country","7520","Inter State Remote","TAS"
"TAS Country","7521","Inter State Remote","TAS"
"TAS Country","7522","Inter State Remote","TAS"
"TAS Country","7523","Inter State Remote","TAS"
"TAS Country","7524","Inter State Remote","TAS"
"TAS Country","7525","Inter State Remote","TAS"
"TAS Country","7526","Inter State Remote","TAS"
"TAS Country","7527","Inter State Remote","TAS"
"TAS Country","7528","Inter State Remote","TAS"
"TAS Country","7529","Inter State Remote","TAS"
"TAS Country","7530","Inter State Remote","TAS"
"TAS Country","7531","Inter State Remote","TAS"
"TAS Country","7532","Inter State Remote","TAS"
"TAS Country","7533","Inter State Remote","TAS"
"TAS Country","7534","Inter State Remote","TAS"
"TAS Country","7535","Inter State Remote","TAS"
"TAS Country","7536","Inter State Remote","TAS"
"TAS Country","7537","Inter State Remote","TAS"
"TAS Country","7538","Inter State Remote","TAS"
"TAS Country","7539","Inter State Remote","TAS"
"TAS Country","7540","Inter State Remote","TAS"
"TAS Country","7541","Inter State Remote","TAS"
"TAS Country","7542","Inter State Remote","TAS"
"TAS Country","7543","Inter State Remote","TAS"
"TAS Country","7544","Inter State Remote","TAS"
"TAS Country","7545","Inter State Remote","TAS"
"TAS Country","7546","Inter State Remote","TAS"
"TAS Country","7547","Inter State Remote","TAS"
"TAS Country","7548","Inter State Remote","TAS"
"TAS Country","7549","Inter State Remote","TAS"
"TAS Country","7550","Inter State Remote","TAS"
"TAS Country","7551","Inter State Remote","TAS"
"TAS Country","7552","Inter State Remote","TAS"
"TAS Country","7553","Inter State Remote","TAS"
"TAS Country","7554","Inter State Remote","TAS"
"TAS Country","7555","Inter State Remote","TAS"
"TAS Country","7556","Inter State Remote","TAS"
"TAS Country","7557","Inter State Remote","TAS"
"TAS Country","7558","Inter State Remote","TAS"
"TAS Country","7559","Inter State Remote","TAS"
"TAS Country","7560","Inter State Remote","TAS"
"TAS Country","7561","Inter State Remote","TAS"
"TAS Country","7562","Inter State Remote","TAS"
"TAS Country","7563","Inter State Remote","TAS"
"TAS Country","7564","Inter State Remote","TAS"
"TAS Country","7565","Inter State Remote","TAS"
"TAS Country","7566","Inter State Remote","TAS"
"TAS Country","7567","Inter State Remote","TAS"
"TAS Country","7568","Inter State Remote","TAS"
"TAS Country","7569","Inter State Remote","TAS"
"TAS Country","7570","Inter State Remote","TAS"
"TAS Country","7571","Inter State Remote","TAS"
"TAS Country","7572","Inter State Remote","TAS"
"TAS Country","7573","Inter State Remote","TAS"
"TAS Country","7574","Inter State Remote","TAS"
"TAS Country","7575","Inter State Remote","TAS"
"TAS Country","7576","Inter State Remote","TAS"
"TAS Country","7577","Inter State Remote","TAS"
"TAS Country","7578","Inter State Remote","TAS"
"TAS Country","7579","Inter State Remote","TAS"
"TAS Country","7580","Inter State Remote","TAS"
"TAS Country","7581","Inter State Remote","TAS"
"TAS Country","7582","Inter State Remote","TAS"
"TAS Country","7583","Inter State Remote","TAS"
"TAS Country","7584","Inter State Remote","TAS"
"TAS Country","7585","Inter State Remote","TAS"
"TAS Country","7586","Inter State Remote","TAS"
"TAS Country","7587","Inter State Remote","TAS"
"TAS Country","7588","Inter State Remote","TAS"
"TAS Country","7589","Inter State Remote","TAS"
"TAS Country","7590","Inter State Remote","TAS"
"TAS Country","7591","Inter State Remote","TAS"
"TAS Country","7592","Inter State Remote","TAS"
"TAS Country","7593","Inter State Remote","TAS"
"TAS Country","7594","Inter State Remote","TAS"
"TAS Country","7595","Inter State Remote","TAS"
"TAS Country","7596","Inter State Remote","TAS"
"TAS Country","7597","Inter State Remote","TAS"
"TAS Country","7598","Inter State Remote","TAS"
"TAS Country","7599","Inter State Remote","TAS"
"TAS Country","7600","Inter State Remote","TAS"
"TAS Country","7601","Inter State Remote","TAS"
"TAS Country","7602","Inter State Remote","TAS"
"TAS Country","7603","Inter State Remote","TAS"
"TAS Country","7604","Inter State Remote","TAS"
"TAS Country","7605","Inter State Remote","TAS"
"TAS Country","7606","Inter State Remote","TAS"
"TAS Country","7607","Inter State Remote","TAS"
"TAS Country","7608","Inter State Remote","TAS"
"TAS Country","7609","Inter State Remote","TAS"
"TAS Country","7610","Inter State Remote","TAS"
"TAS Country","7611","Inter State Remote","TAS"
"TAS Country","7612","Inter State Remote","TAS"
"TAS Country","7613","Inter State Remote","TAS"
"TAS Country","7614","Inter State Remote","TAS"
"TAS Country","7615","Inter State Remote","TAS"
"TAS Country","7616","Inter State Remote","TAS"
"TAS Country","7617","Inter State Remote","TAS"
"TAS Country","7618","Inter State Remote","TAS"
"TAS Country","7619","Inter State Remote","TAS"
"TAS Country","7620","Inter State Remote","TAS"
"TAS Country","7621","Inter State Remote","TAS"
"TAS Country","7622","Inter State Remote","TAS"
"TAS Country","7623","Inter State Remote","TAS"
"TAS Country","7624","Inter State Remote","TAS"
"TAS Country","7625","Inter State Remote","TAS"
"TAS Country","7626","Inter State Remote","TAS"
"TAS Country","7627","Inter State Remote","TAS"
"TAS Country","7628","Inter State Remote","TAS"
"TAS Country","7629","Inter State Remote","TAS"
"TAS Country","7630","Inter State Remote","TAS"
"TAS Country","7631","Inter State Remote","TAS"
"TAS Country","7632","Inter State Remote","TAS"
"TAS Country","7633","Inter State Remote","TAS"
"TAS Country","7634","Inter State Remote","TAS"
"TAS Country","7635","Inter State Remote","TAS"
"TAS Country","7636","Inter State Remote","TAS"
"TAS Country","7637","Inter State Remote","TAS"
"TAS Country","7638","Inter State Remote","TAS"
"TAS Country","7639","Inter State Remote","TAS"
"TAS Country","7640","Inter State Remote","TAS"
"TAS Country","7641","Inter State Remote","TAS"
"TAS Country","7642","Inter State Remote","TAS"
"TAS Country","7643","Inter State Remote","TAS"
"TAS Country","7644","Inter State Remote","TAS"
"TAS Country","7645","Inter State Remote","TAS"
"TAS Country","7646","Inter State Remote","TAS"
"TAS Country","7647","Inter State Remote","TAS"
"TAS Country","7648","Inter State Remote","TAS"
"TAS Country","7649","Inter State Remote","TAS"
"TAS Country","7650","Inter State Remote","TAS"
"TAS Country","7651","Inter State Remote","TAS"
"TAS Country","7652","Inter State Remote","TAS"
"TAS Country","7653","Inter State Remote","TAS"
"TAS Country","7654","Inter State Remote","TAS"
"TAS Country","7655","Inter State Remote","TAS"
"TAS Country","7656","Inter State Remote","TAS"
"TAS Country","7657","Inter State Remote","TAS"
"TAS Country","7658","Inter State Remote","TAS"
"TAS Country","7659","Inter State Remote","TAS"
"TAS Country","7660","Inter State Remote","TAS"
"TAS Country","7661","Inter State Remote","TAS"
"TAS Country","7662","Inter State Remote","TAS"
"TAS Country","7663","Inter State Remote","TAS"
"TAS Country","7664","Inter State Remote","TAS"
"TAS Country","7665","Inter State Remote","TAS"
"TAS Country","7666","Inter State Remote","TAS"
"TAS Country","7667","Inter State Remote","TAS"
"TAS Country","7668","Inter State Remote","TAS"
"TAS Country","7669","Inter State Remote","TAS"
"TAS Country","7670","Inter State Remote","TAS"
"TAS Country","7671","Inter State Remote","TAS"
"TAS Country","7672","Inter State Remote","TAS"
"TAS Country","7673","Inter State Remote","TAS"
"TAS Country","7674","Inter State Remote","TAS"
"TAS Country","7675","Inter State Remote","TAS"
"TAS Country","7676","Inter State Remote","TAS"
"TAS Country","7677","Inter State Remote","TAS"
"TAS Country","7678","Inter State Remote","TAS"
"TAS Country","7679","Inter State Remote","TAS"
"TAS Country","7680","Inter State Remote","TAS"
"TAS Country","7681","Inter State Remote","TAS"
"TAS Country","7682","Inter State Remote","TAS"
"TAS Country","7683","Inter State Remote","TAS"
"TAS Country","7684","Inter State Remote","TAS"
"TAS Country","7685","Inter State Remote","TAS"
"TAS Country","7686","Inter State Remote","TAS"
"TAS Country","7687","Inter State Remote","TAS"
"TAS Country","7688","Inter State Remote","TAS"
"TAS Country","7689","Inter State Remote","TAS"
"TAS Country","7690","Inter State Remote","TAS"
"TAS Country","7691","Inter State Remote","TAS"
"TAS Country","7692","Inter State Remote","TAS"
"TAS Country","7693","Inter State Remote","TAS"
"TAS Country","7694","Inter State Remote","TAS"
"TAS Country","7695","Inter State Remote","TAS"
"TAS Country","7696","Inter State Remote","TAS"
"TAS Country","7697","Inter State Remote","TAS"
"TAS Country","7698","Inter State Remote","TAS"
"TAS Country","7699","Inter State Remote","TAS"
"TAS Country","7700","Inter State Remote","TAS"
"TAS Country","7701","Inter State Remote","TAS"
"TAS Country","7702","Inter State Remote","TAS"
"TAS Country","7703","Inter State Remote","TAS"
"TAS Country","7704","Inter State Remote","TAS"
"TAS Country","7705","Inter State Remote","TAS"
"TAS Country","7706","Inter State Remote","TAS"
"TAS Country","7707","Inter State Remote","TAS"
"TAS Country","7708","Inter State Remote","TAS"
"TAS Country","7709","Inter State Remote","TAS"
"TAS Country","7710","Inter State Remote","TAS"
